player_id,as_of,source,overall_rank,org_rank,list_size,org_rank_1y_ago,org_rank_2y_ago,org_rank_delta_1y,org_rank_delta_2y,mlbam_id,tbc_player_id,team,matched,match_method
draft_2022_landon_sims_r1p34,2024-01-01,MLB Pipeline,,23,30,9,,-14,,683085,226150,Arizona Diamondbacks,1,mlbam
ifa_692416,2024-01-01,MLB Pipeline,,24,30,,,,,692416,237628,Arizona Diamondbacks,1,mlbam
draft_2019_andrew_saalfrank_r6p182,2024-01-01,MLB Pipeline,,25,30,,,,,685314,207162,Arizona Diamondbacks,1,mlbam
ifa_679885,2024-01-01,MLB Pipeline,,26,30,21,,-5,,679885,216910,Arizona Diamondbacks,1,mlbam
draft_2019_blake_walston_r1p26,2024-01-01,MLB Pipeline,,27,30,8,4,-19,-23,686796,222143,Arizona Diamondbacks,1,mlbam
ifa_806979,2024-01-01,MLB Pipeline,,28,30,,,,,806979,291331,Arizona Diamondbacks,1,mlbam
draft_2020_bryce_jarvis_r1p18,2024-01-01,MLB Pipeline,,29,30,27,7,-2,-22,686826,213907,Arizona Diamondbacks,1,mlbam
draft_2021_caleb_roberts_r5p138,2024-01-01,MLB Pipeline,,30,30,,,,,681134,221772,Arizona Diamondbacks,1,mlbam
draft_2019_corbin_carroll_r1p16,2023-01-01,Baseball America,2,1,30,1,1,0,0,682998,222141,Arizona Diamondbacks,1,mlbam
ifa_672515,2023-01-01,Baseball America,12,2,30,,,,,672515,210962,Arizona Diamondbacks,1,mlbam
draft_2021_jordan_lawlar_r1p6,2023-01-01,Baseball America,13,3,30,2,,-1,,691783,230561,Arizona Diamondbacks,1,mlbam
draft_2022_druw_jones_r1p2,2023-01-01,Baseball America,24,4,30,,,,,702258,284647,Arizona Diamondbacks,1,mlbam
draft_2020_brandon_pfaadt_r5p149,2023-01-01,Baseball America,27,5,30,10,30,5,25,694297,228902,Arizona Diamondbacks,1,mlbam
ifa_691277,2023-01-01,Baseball America,,6,30,8,,2,,691277,237006,Arizona Diamondbacks,1,mlbam
draft_2019_ryne_nelson_r2p56,2023-01-01,Baseball America,,7,30,6,16,-1,9,669194,206321,Arizona Diamondbacks,1,mlbam
draft_2019_drey_jameson_r1p34,2023-01-01,Baseball America,,8,30,7,18,-1,10,686753,213822,Arizona Diamondbacks,1,mlbam
draft_2019_blake_walston_r1p26,2023-01-01,Baseball America,,9,30,5,8,-4,-1,686796,222143,Arizona Diamondbacks,1,mlbam
draft_2022_landon_sims_r1p34,2023-01-01,Baseball America,,10,30,,,,,683085,226150,Arizona Diamondbacks,1,mlbam
draft_2020_aj_vukovich_r4p119,2023-01-01,Baseball America,,11,30,9,13,-2,2,691021,228453,Arizona Diamondbacks,1,mlbam
draft_2018_blaze_alexander_r11p339,2023-01-01,Baseball America,,12,30,,21,,9,677942,216042,Arizona Diamondbacks,1,mlbam
draft_2022_ivan_melendez_r2p43,2023-01-01,Baseball America,,13,30,,,,,699471,229695,Arizona Diamondbacks,1,mlbam
draft_2020_slade_cecconi_r1p33,2023-01-01,Baseball America,,14,30,12,6,-2,-8,677944,216016,Arizona Diamondbacks,1,mlbam
ifa_679741,2023-01-01,Baseball America,,15,30,28,20,13,5,679741,217052,Arizona Diamondbacks,1,mlbam
ifa_678489,2023-01-01,Baseball America,,16,30,,,,,678489,216369,Arizona Diamondbacks,1,mlbam
draft_2019_dominic_fletcher_r2p75,2023-01-01,Baseball America,,17,30,,22,,5,666150,207887,Arizona Diamondbacks,1,mlbam
ifa_800185,2023-01-01,Baseball America,,18,30,,,,,800185,242030,Arizona Diamondbacks,1,mlbam
ifa_801179,2023-01-01,Baseball America,,19,30,,,,,801179,284199,Arizona Diamondbacks,1,mlbam
draft_2022_dylan_ray_r4p108,2023-01-01,Baseball America,,20,30,,,,,691009,229868,Arizona Diamondbacks,1,mlbam
ifa_800198,2023-01-01,Baseball America,,21,30,,,,,800198,242031,Arizona Diamondbacks,1,mlbam
ifa_694211,2023-01-01,Baseball America,,22,30,30,,8,,694211,234105,Arizona Diamondbacks,1,mlbam
ifa_679885,2023-01-01,Baseball America,,23,30,23,28,0,5,679885,216910,Arizona Diamondbacks,1,mlbam
ifa_501508,2023-01-01,Baseball America,,24,30,,,,,672841,216309,Arizona Diamondbacks,1,mlbam
draft_2019_dominic_canzone_r8p242,2023-01-01,Baseball America,,25,30,16,,-9,,686527,205379,Arizona Diamondbacks,1,mlbam
draft_2022_andrew_pintar_r5p138,2023-01-01,Baseball America,,26,30,,,,,801464,225553,Arizona Diamondbacks,1,mlbam
ifa_700270,2023-01-01,Baseball America,,27,30,,,,,700270,238263,Arizona Diamondbacks,1,mlbam
draft_2022_nate_savino_r3p82,2023-01-01,Baseball America,,28,30,,,,,691014,228058,Arizona Diamondbacks,1,mlbam
ifa_806979,2023-01-01,Baseball America,,29,30,,,,,806979,291331,Arizona Diamondbacks,1,mlbam
,2023-01-01,Baseball America,,30,30,,,,,807007,291437,Arizona Diamondbacks,0,
draft_2019_corbin_carroll_r1p16,2023-01-01,MLB Pipeline,2,1,30,2,1,1,0,682998,222141,Arizona Diamondbacks,1,mlbam
draft_2021_jordan_lawlar_r1p6,2023-01-01,MLB Pipeline,11,2,30,3,,1,,691783,230561,Arizona Diamondbacks,1,mlbam
draft_2022_druw_jones_r1p2,2023-01-01,MLB Pipeline,15,3,30,,,,,702258,284647,Arizona Diamondbacks,1,mlbam
draft_2020_brandon_pfaadt_r5p149,2023-01-01,MLB Pipeline,59,4,30,10,,6,,694297,228902,Arizona Diamondbacks,1,mlbam
ifa_691277,2023-01-01,MLB Pipeline,,5,30,14,,9,,691277,237006,Arizona Diamondbacks,1,mlbam
draft_2019_ryne_nelson_r2p56,2023-01-01,MLB Pipeline,,6,30,5,20,-1,14,669194,206321,Arizona Diamondbacks,1,mlbam
draft_2019_drey_jameson_r1p34,2023-01-01,MLB Pipeline,,7,30,6,22,-1,15,686753,213822,Arizona Diamondbacks,1,mlbam
draft_2019_blake_walston_r1p26,2023-01-01,MLB Pipeline,,8,30,4,5,-4,-3,686796,222143,Arizona Diamondbacks,1,mlbam
draft_2022_landon_sims_r1p34,2023-01-01,MLB Pipeline,,9,30,,,,,683085,226150,Arizona Diamondbacks,1,mlbam
draft_2022_ivan_melendez_r2p43,2023-01-01,MLB Pipeline,,10,30,,,,,699471,229695,Arizona Diamondbacks,1,mlbam
draft_2018_blaze_alexander_r11p339,2023-01-01,MLB Pipeline,,11,30,28,18,17,7,677942,216042,Arizona Diamondbacks,1,mlbam
draft_2020_slade_cecconi_r1p33,2023-01-01,MLB Pipeline,,12,30,11,6,-1,-6,677944,216016,Arizona Diamondbacks,1,mlbam
ifa_801179,2023-01-01,MLB Pipeline,,13,30,,,,,801179,284199,Arizona Diamondbacks,1,mlbam
draft_2020_aj_vukovich_r4p119,2023-01-01,MLB Pipeline,,14,30,9,19,-5,5,691021,228453,Arizona Diamondbacks,1,mlbam
ifa_678489,2023-01-01,MLB Pipeline,,15,30,,,,,678489,216369,Arizona Diamondbacks,1,mlbam
ifa_679741,2023-01-01,MLB Pipeline,,16,30,29,11,13,-5,679741,217052,Arizona Diamondbacks,1,mlbam
draft_2019_dominic_fletcher_r2p75,2023-01-01,MLB Pipeline,,17,30,20,16,3,-1,666150,207887,Arizona Diamondbacks,1,mlbam
ifa_800198,2023-01-01,MLB Pipeline,,18,30,,,,,800198,242031,Arizona Diamondbacks,1,mlbam
ifa_800185,2023-01-01,MLB Pipeline,,19,30,,,,,800185,242030,Arizona Diamondbacks,1,mlbam
ifa_694211,2023-01-01,MLB Pipeline,,20,30,,,,,694211,234105,Arizona Diamondbacks,1,mlbam
ifa_679885,2023-01-01,MLB Pipeline,,21,30,,25,,4,679885,216910,Arizona Diamondbacks,1,mlbam
draft_2019_dominic_canzone_r8p242,2023-01-01,MLB Pipeline,,22,30,,,,,686527,205379,Arizona Diamondbacks,1,mlbam
draft_2022_nate_savino_r3p82,2023-01-01,MLB Pipeline,,23,30,,,,,691014,228058,Arizona Diamondbacks,1,mlbam
ifa_501508,2023-01-01,MLB Pipeline,,24,30,,,,,672841,216309,Arizona Diamondbacks,1,mlbam
draft_2022_dylan_ray_r4p108,2023-01-01,MLB Pipeline,,25,30,,,,,691009,229868,Arizona Diamondbacks,1,mlbam
draft_2022_andrew_pintar_r5p138,2023-01-01,MLB Pipeline,,26,30,,,,,801464,225553,Arizona Diamondbacks,1,mlbam
draft_2020_bryce_jarvis_r1p18,2023-01-01,MLB Pipeline,,27,30,7,8,-20,-19,686826,213907,Arizona Diamondbacks,1,mlbam
ifa_700270,2023-01-01,MLB Pipeline,,28,30,,,,,700270,238263,Arizona Diamondbacks,1,mlbam
ifa_692544,2023-01-01,MLB Pipeline,,29,30,,,,,692544,236965,Arizona Diamondbacks,1,mlbam
draft_2019_conor_grammes_r5p152,2023-01-01,MLB Pipeline,,30,30,,27,,-3,682202,205019,Arizona Diamondbacks,1,mlbam
draft_2019_corbin_carroll_r1p16,2022-01-01,Baseball America,20,1,30,1,5,0,4,682998,222141,Arizona Diamondbacks,1,mlbam
draft_2021_jordan_lawlar_r1p6,2022-01-01,Baseball America,29,2,30,,,,,691783,230561,Arizona Diamondbacks,1,mlbam
draft_2018_alek_thomas_r2p63,2022-01-01,Baseball America,32,3,30,5,4,2,1,677950,215891,Arizona Diamondbacks,1,mlbam
ifa_672695,2022-01-01,Baseball America,89,4,30,3,2,-1,-2,672695,211039,Arizona Diamondbacks,1,mlbam
draft_2019_blake_walston_r1p26,2022-01-01,Baseball America,93,5,30,8,6,3,1,686796,222143,Arizona Diamondbacks,1,mlbam
draft_2019_ryne_nelson_r2p56,2022-01-01,Baseball America,96,6,30,16,25,10,19,669194,206321,Arizona Diamondbacks,1,mlbam
draft_2019_drey_jameson_r1p34,2022-01-01,Baseball America,,7,30,18,15,11,8,686753,213822,Arizona Diamondbacks,1,mlbam
ifa_691277,2022-01-01,Baseball America,,8,30,,,,,691277,237006,Arizona Diamondbacks,1,mlbam
draft_2020_aj_vukovich_r4p119,2022-01-01,Baseball America,,9,30,13,,4,,691021,228453,Arizona Diamondbacks,1,mlbam
draft_2020_brandon_pfaadt_r5p149,2022-01-01,Baseball America,,10,30,30,,20,,694297,228902,Arizona Diamondbacks,1,mlbam
draft_2020_bryce_jarvis_r1p18,2022-01-01,Baseball America,,11,30,7,,-4,,686826,213907,Arizona Diamondbacks,1,mlbam
draft_2020_slade_cecconi_r1p33,2022-01-01,Baseball America,,12,30,6,,-6,,677944,216016,Arizona Diamondbacks,1,mlbam
ifa_677565,2022-01-01,Baseball America,,13,30,4,3,-9,-10,677565,215616,Arizona Diamondbacks,1,mlbam
draft_2021_ryan_bliss_r2p42,2022-01-01,Baseball America,,14,30,,,,,669208,215971,Arizona Diamondbacks,1,mlbam
draft_2018_jake_mccarthy_r1p39,2022-01-01,Baseball America,,15,30,19,,4,,664983,197595,Arizona Diamondbacks,1,mlbam
draft_2019_dominic_canzone_r8p242,2022-01-01,Baseball America,,16,30,,,,,686527,205379,Arizona Diamondbacks,1,mlbam
ifa_666818,2022-01-01,Baseball America,,17,30,17,8,0,-9,666818,208842,Arizona Diamondbacks,1,mlbam
draft_2017_corbin_martin_r2p56,2022-01-01,Baseball America,,18,30,10,7,-8,-11,656686,195912,Arizona Diamondbacks,1,mlbam
draft_2021_adrian_del_castillo_r2p67,2022-01-01,Baseball America,,19,30,,,,,680728,215815,Arizona Diamondbacks,1,mlbam
draft_2019_tommy_henry_r2p74,2022-01-01,Baseball America,,20,30,15,21,-5,1,674072,207061,Arizona Diamondbacks,1,mlbam
draft_2018_seth_beer_r1p28,2022-01-01,Baseball America,,21,30,14,12,-7,-9,666179,203447,Arizona Diamondbacks,1,mlbam
ifa_692544,2022-01-01,Baseball America,,22,30,,,,,692544,236965,Arizona Diamondbacks,1,mlbam
ifa_679885,2022-01-01,Baseball America,,23,30,28,29,5,6,679885,216910,Arizona Diamondbacks,1,mlbam
draft_2019_conor_grammes_r5p152,2022-01-01,Baseball America,,24,30,11,28,-13,4,682202,205019,Arizona Diamondbacks,1,mlbam
ifa_682630,2022-01-01,Baseball America,,25,30,,,,,682630,222091,Arizona Diamondbacks,1,mlbam
draft_2021_tim_tawa_r11p318,2022-01-01,Baseball America,,26,30,,,,,694374,212290,Arizona Diamondbacks,1,mlbam
ifa_682751,2022-01-01,Baseball America,,27,30,26,,-1,,682751,222724,Arizona Diamondbacks,1,mlbam
ifa_679741,2022-01-01,Baseball America,,28,30,20,14,-8,-14,679741,217052,Arizona Diamondbacks,1,mlbam
,2022-01-01,Baseball America,,29,30,,,,,699912,232856,Arizona Diamondbacks,0,
ifa_694211,2022-01-01,Baseball America,,30,30,,,,,694211,234105,Arizona Diamondbacks,1,mlbam
draft_2018_alek_thomas_r2p63,2022-01-01,MLB Pipeline,18,1,30,4,2,3,1,677950,215891,Arizona Diamondbacks,1,mlbam
draft_2019_corbin_carroll_r1p16,2022-01-01,MLB Pipeline,19,2,30,1,5,-1,3,682998,222141,Arizona Diamondbacks,1,mlbam
draft_2021_jordan_lawlar_r1p6,2022-01-01,MLB Pipeline,23,3,30,,,,,691783,230561,Arizona Diamondbacks,1,mlbam
draft_2019_blake_walston_r1p26,2022-01-01,MLB Pipeline,99,4,30,5,6,1,2,686796,222143,Arizona Diamondbacks,1,mlbam
draft_2019_ryne_nelson_r2p56,2022-01-01,MLB Pipeline,,5,30,20,21,15,16,669194,206321,Arizona Diamondbacks,1,mlbam
draft_2019_drey_jameson_r1p34,2022-01-01,MLB Pipeline,,6,30,22,17,16,11,686753,213822,Arizona Diamondbacks,1,mlbam
draft_2020_bryce_jarvis_r1p18,2022-01-01,MLB Pipeline,,7,30,8,,1,,686826,213907,Arizona Diamondbacks,1,mlbam
ifa_672695,2022-01-01,MLB Pipeline,,8,30,3,4,-5,-4,672695,211039,Arizona Diamondbacks,1,mlbam
draft_2020_aj_vukovich_r4p119,2022-01-01,MLB Pipeline,,9,30,19,,10,,691021,228453,Arizona Diamondbacks,1,mlbam
draft_2020_brandon_pfaadt_r5p149,2022-01-01,MLB Pipeline,,10,30,,,,,694297,228902,Arizona Diamondbacks,1,mlbam
draft_2020_slade_cecconi_r1p33,2022-01-01,MLB Pipeline,,11,30,6,,-5,,677944,216016,Arizona Diamondbacks,1,mlbam
draft_2018_seth_beer_r1p28,2022-01-01,MLB Pipeline,,12,30,13,12,1,0,666179,203447,Arizona Diamondbacks,1,mlbam
ifa_677565,2022-01-01,MLB Pipeline,,13,30,2,1,-11,-12,677565,215616,Arizona Diamondbacks,1,mlbam
ifa_691277,2022-01-01,MLB Pipeline,,14,30,,,,,691277,237006,Arizona Diamondbacks,1,mlbam
draft_2019_tommy_henry_r2p74,2022-01-01,MLB Pipeline,,15,30,12,19,-3,4,674072,207061,Arizona Diamondbacks,1,mlbam
draft_2021_ryan_bliss_r2p42,2022-01-01,MLB Pipeline,,16,30,,,,,669208,215971,Arizona Diamondbacks,1,mlbam
draft_2021_adrian_del_castillo_r2p67,2022-01-01,MLB Pipeline,,17,30,,,,,680728,215815,Arizona Diamondbacks,1,mlbam
draft_2017_drew_ellis_r2p44,2022-01-01,MLB Pipeline,,18,30,,,,,656403,194306,Arizona Diamondbacks,1,mlbam
ifa_666818,2022-01-01,MLB Pipeline,,19,30,9,8,-10,-11,666818,208842,Arizona Diamondbacks,1,mlbam
draft_2019_dominic_fletcher_r2p75,2022-01-01,MLB Pipeline,,20,30,16,20,-4,0,666150,207887,Arizona Diamondbacks,1,mlbam
draft_2017_corbin_martin_r2p56,2022-01-01,MLB Pipeline,,21,30,7,7,-14,-14,656686,195912,Arizona Diamondbacks,1,mlbam
draft_2017_matt_tabor_r3p82,2022-01-01,MLB Pipeline,,22,30,24,18,2,-4,675652,209851,Arizona Diamondbacks,1,mlbam
draft_2018_levi_kelly_r8p249,2022-01-01,MLB Pipeline,,23,30,10,9,-13,-14,669189,216043,Arizona Diamondbacks,1,mlbam
draft_2017_buddy_kennedy_r5p142,2022-01-01,MLB Pipeline,,24,30,,,,,671083,209868,Arizona Diamondbacks,1,mlbam
draft_2021_jacob_steinmetz_r3p77,2022-01-01,MLB Pipeline,,25,30,,,,,700255,237222,Arizona Diamondbacks,1,mlbam
draft_2018_jake_mccarthy_r1p39,2022-01-01,MLB Pipeline,,26,30,,,,,664983,197595,Arizona Diamondbacks,1,mlbam
ifa_665834,2022-01-01,MLB Pipeline,,27,30,,,,,665834,203473,Arizona Diamondbacks,1,mlbam
draft_2018_blaze_alexander_r11p339,2022-01-01,MLB Pipeline,,28,30,18,14,-10,-14,677942,216042,Arizona Diamondbacks,1,mlbam
ifa_679741,2022-01-01,MLB Pipeline,,29,30,11,11,-18,-18,679741,217052,Arizona Diamondbacks,1,mlbam
draft_2021_luke_albright_r6p168,2022-01-01,MLB Pipeline,,30,30,,,,,681475,220727,Arizona Diamondbacks,1,mlbam
draft_2019_corbin_carroll_r1p16,2021-01-01,Baseball America,42,1,30,5,,4,,682998,222141,Arizona Diamondbacks,1,mlbam
draft_2017_daulton_varsho_r2p68,2021-01-01,Baseball America,67,2,30,1,3,-1,1,662139,196518,Arizona Diamondbacks,1,mlbam
ifa_672695,2021-01-01,Baseball America,75,3,30,2,5,-1,2,672695,211039,Arizona Diamondbacks,1,mlbam
ifa_677565,2021-01-01,Baseball America,93,4,30,3,6,-1,2,677565,215616,Arizona Diamondbacks,1,mlbam
draft_2018_alek_thomas_r2p63,2021-01-01,Baseball America,94,5,30,4,8,-1,3,677950,215891,Arizona Diamondbacks,1,mlbam
draft_2020_slade_cecconi_r1p33,2021-01-01,Baseball America,,6,30,,,,,677944,216016,Arizona Diamondbacks,1,mlbam
draft_2020_bryce_jarvis_r1p18,2021-01-01,Baseball America,,7,30,,,,,686826,213907,Arizona Diamondbacks,1,mlbam
draft_2019_blake_walston_r1p26,2021-01-01,Baseball America,,8,30,6,,-2,,686796,222143,Arizona Diamondbacks,1,mlbam
draft_2017_pavin_smith_r1p7,2021-01-01,Baseball America,,9,30,16,17,7,8,656976,188223,Arizona Diamondbacks,1,mlbam
draft_2017_corbin_martin_r2p56,2021-01-01,Baseball America,,10,30,7,,-3,,656686,195912,Arizona Diamondbacks,1,mlbam
draft_2019_conor_grammes_r5p152,2021-01-01,Baseball America,,11,30,28,,17,,682202,205019,Arizona Diamondbacks,1,mlbam
draft_2018_levi_kelly_r8p249,2021-01-01,Baseball America,,12,30,9,,-3,,669189,216043,Arizona Diamondbacks,1,mlbam
draft_2020_aj_vukovich_r4p119,2021-01-01,Baseball America,,13,30,,,,,691021,228453,Arizona Diamondbacks,1,mlbam
draft_2018_seth_beer_r1p28,2021-01-01,Baseball America,,14,30,12,,-2,,666179,203447,Arizona Diamondbacks,1,mlbam
draft_2019_tommy_henry_r2p74,2021-01-01,Baseball America,,15,30,21,,6,,674072,207061,Arizona Diamondbacks,1,mlbam
draft_2019_ryne_nelson_r2p56,2021-01-01,Baseball America,,16,30,25,,9,,669194,206321,Arizona Diamondbacks,1,mlbam
ifa_666818,2021-01-01,Baseball America,,17,30,8,22,-9,5,666818,208842,Arizona Diamondbacks,1,mlbam
draft_2019_drey_jameson_r1p34,2021-01-01,Baseball America,,18,30,15,,-3,,686753,213822,Arizona Diamondbacks,1,mlbam
draft_2018_jake_mccarthy_r1p39,2021-01-01,Baseball America,,19,30,,9,,-10,664983,197595,Arizona Diamondbacks,1,mlbam
ifa_679741,2021-01-01,Baseball America,,20,30,14,,-6,,679741,217052,Arizona Diamondbacks,1,mlbam
draft_2018_blaze_alexander_r11p339,2021-01-01,Baseball America,,21,30,17,10,-4,-11,677942,216042,Arizona Diamondbacks,1,mlbam
draft_2019_dominic_fletcher_r2p75,2021-01-01,Baseball America,,22,30,20,,-2,,666150,207887,Arizona Diamondbacks,1,mlbam
draft_2015_tristin_english_r39p1174,2021-01-01,Baseball America,,23,30,24,,1,,663536,197588,Arizona Diamondbacks,1,mlbam
ifa_650668,2021-01-01,Baseball America,,24,30,,,,,650668,198705,Arizona Diamondbacks,1,mlbam
draft_2017_jb_bukauskas_r1p15,2021-01-01,Baseball America,,25,30,10,,-15,,656266,187881,Arizona Diamondbacks,1,mlbam
ifa_682751,2021-01-01,Baseball America,,26,30,,,,,682751,222724,Arizona Diamondbacks,1,mlbam
draft_2020_liam_norris_r3p90,2021-01-01,Baseball America,,27,30,,,,,691005,228886,Arizona Diamondbacks,1,mlbam
ifa_679885,2021-01-01,Baseball America,,28,30,29,,1,,679885,216910,Arizona Diamondbacks,1,mlbam
draft_2017_stuart_fairchild_r2p38,2021-01-01,Baseball America,,29,30,,,,,656413,187956,Arizona Diamondbacks,1,mlbam
draft_2020_brandon_pfaadt_r5p149,2021-01-01,Baseball America,,30,30,,,,,694297,228902,Arizona Diamondbacks,1,mlbam
draft_2019_corbin_carroll_r1p16,2021-01-01,MLB Pipeline,47,1,30,5,,4,,682998,222141,Arizona Diamondbacks,1,mlbam
ifa_677565,2021-01-01,MLB Pipeline,55,2,30,1,5,-1,3,677565,215616,Arizona Diamondbacks,1,mlbam
ifa_672695,2021-01-01,MLB Pipeline,79,3,30,4,6,1,3,672695,211039,Arizona Diamondbacks,1,mlbam
draft_2018_alek_thomas_r2p63,2021-01-01,MLB Pipeline,81,4,30,2,7,-2,3,677950,215891,Arizona Diamondbacks,1,mlbam
draft_2019_blake_walston_r1p26,2021-01-01,MLB Pipeline,,5,30,6,,1,,686796,222143,Arizona Diamondbacks,1,mlbam
draft_2020_slade_cecconi_r1p33,2021-01-01,MLB Pipeline,,6,30,,,,,677944,216016,Arizona Diamondbacks,1,mlbam
draft_2017_corbin_martin_r2p56,2021-01-01,MLB Pipeline,,7,30,7,,0,,656686,195912,Arizona Diamondbacks,1,mlbam
draft_2020_bryce_jarvis_r1p18,2021-01-01,MLB Pipeline,,8,30,,,,,686826,213907,Arizona Diamondbacks,1,mlbam
ifa_666818,2021-01-01,MLB Pipeline,,9,30,8,,-1,,666818,208842,Arizona Diamondbacks,1,mlbam
draft_2018_levi_kelly_r8p249,2021-01-01,MLB Pipeline,,10,30,9,,-1,,669189,216043,Arizona Diamondbacks,1,mlbam
ifa_679741,2021-01-01,MLB Pipeline,,11,30,11,21,0,10,679741,217052,Arizona Diamondbacks,1,mlbam
draft_2019_tommy_henry_r2p74,2021-01-01,MLB Pipeline,,12,30,19,,7,,674072,207061,Arizona Diamondbacks,1,mlbam
draft_2018_seth_beer_r1p28,2021-01-01,MLB Pipeline,,13,30,12,,-1,,666179,203447,Arizona Diamondbacks,1,mlbam
draft_2017_stuart_fairchild_r2p38,2021-01-01,MLB Pipeline,,14,30,,,,,656413,187956,Arizona Diamondbacks,1,mlbam
draft_2017_pavin_smith_r1p7,2021-01-01,MLB Pipeline,,15,30,24,17,9,2,656976,188223,Arizona Diamondbacks,1,mlbam
draft_2019_dominic_fletcher_r2p75,2021-01-01,MLB Pipeline,,16,30,20,,4,,666150,207887,Arizona Diamondbacks,1,mlbam
draft_2017_jb_bukauskas_r1p15,2021-01-01,MLB Pipeline,,17,30,10,,-7,,656266,187881,Arizona Diamondbacks,1,mlbam
draft_2018_blaze_alexander_r11p339,2021-01-01,MLB Pipeline,,18,30,14,9,-4,-9,677942,216042,Arizona Diamondbacks,1,mlbam
draft_2020_aj_vukovich_r4p119,2021-01-01,MLB Pipeline,,19,30,,,,,691021,228453,Arizona Diamondbacks,1,mlbam
draft_2019_ryne_nelson_r2p56,2021-01-01,MLB Pipeline,,20,30,21,,1,,669194,206321,Arizona Diamondbacks,1,mlbam
draft_2018_josh_green_r14p429,2021-01-01,MLB Pipeline,,21,30,16,,-5,,681401,195681,Arizona Diamondbacks,1,mlbam
draft_2019_drey_jameson_r1p34,2021-01-01,MLB Pipeline,,22,30,17,,-5,,686753,213822,Arizona Diamondbacks,1,mlbam
draft_2016_jon_duplantier_r3p89,2021-01-01,MLB Pipeline,,23,30,13,2,-10,-21,641541,183344,Arizona Diamondbacks,1,mlbam
draft_2017_matt_tabor_r3p82,2021-01-01,MLB Pipeline,,24,30,18,13,-6,-11,675652,209851,Arizona Diamondbacks,1,mlbam
ifa_679885,2021-01-01,MLB Pipeline,,25,30,22,,-3,,679885,216910,Arizona Diamondbacks,1,mlbam
ifa_682751,2021-01-01,MLB Pipeline,,26,30,23,,-3,,682751,222724,Arizona Diamondbacks,1,mlbam
draft_2019_conor_grammes_r5p152,2021-01-01,MLB Pipeline,,27,30,28,,1,,682202,205019,Arizona Diamondbacks,1,mlbam
draft_2020_liam_norris_r3p90,2021-01-01,MLB Pipeline,,28,30,,,,,691005,228886,Arizona Diamondbacks,1,mlbam
draft_2015_tristin_english_r39p1174,2021-01-01,MLB Pipeline,,29,30,25,,-4,,663536,197588,Arizona Diamondbacks,1,mlbam
draft_2016_andy_young_r37p1126,2021-01-01,MLB Pipeline,,30,30,15,11,-15,-19,670370,196754,Arizona Diamondbacks,1,mlbam
draft_2017_daulton_varsho_r2p68,2020-01-01,Baseball America,53,1,30,3,5,2,4,662139,196518,Arizona Diamondbacks,1,mlbam
ifa_672695,2020-01-01,Baseball America,72,2,30,5,,3,,672695,211039,Arizona Diamondbacks,1,mlbam
ifa_677565,2020-01-01,Baseball America,74,3,30,6,11,3,8,677565,215616,Arizona Diamondbacks,1,mlbam
draft_2018_alek_thomas_r2p63,2020-01-01,Baseball America,87,4,30,8,,4,,677950,215891,Arizona Diamondbacks,1,mlbam
draft_2019_corbin_carroll_r1p16,2020-01-01,Baseball America,90,5,30,,,,,682998,222141,Arizona Diamondbacks,1,mlbam
draft_2019_blake_walston_r1p26,2020-01-01,Baseball America,,6,30,,,,,686796,222143,Arizona Diamondbacks,1,mlbam
draft_2017_corbin_martin_r2p56,2020-01-01,Baseball America,,7,30,,,,,656686,195912,Arizona Diamondbacks,1,mlbam
ifa_666818,2020-01-01,Baseball America,,8,30,22,,14,,666818,208842,Arizona Diamondbacks,1,mlbam
draft_2018_levi_kelly_r8p249,2020-01-01,Baseball America,,9,30,,,,,669189,216043,Arizona Diamondbacks,1,mlbam
draft_2017_jb_bukauskas_r1p15,2020-01-01,Baseball America,,10,30,,,,,656266,187881,Arizona Diamondbacks,1,mlbam
draft_2016_jon_duplantier_r3p89,2020-01-01,Baseball America,,11,30,2,1,-9,-10,641541,183344,Arizona Diamondbacks,1,mlbam
draft_2018_seth_beer_r1p28,2020-01-01,Baseball America,,12,30,,,,,666179,203447,Arizona Diamondbacks,1,mlbam
draft_2018_josh_green_r14p429,2020-01-01,Baseball America,,13,30,,,,,681401,195681,Arizona Diamondbacks,1,mlbam
ifa_679741,2020-01-01,Baseball America,,14,30,,,,,679741,217052,Arizona Diamondbacks,1,mlbam
draft_2019_drey_jameson_r1p34,2020-01-01,Baseball America,,15,30,,,,,686753,213822,Arizona Diamondbacks,1,mlbam
draft_2017_pavin_smith_r1p7,2020-01-01,Baseball America,,16,30,17,3,1,-13,656976,188223,Arizona Diamondbacks,1,mlbam
draft_2018_blaze_alexander_r11p339,2020-01-01,Baseball America,,17,30,10,,-7,,677942,216042,Arizona Diamondbacks,1,mlbam
draft_2016_andy_young_r37p1126,2020-01-01,Baseball America,,18,30,12,,-6,,670370,196754,Arizona Diamondbacks,1,mlbam
draft_2017_matt_tabor_r3p82,2020-01-01,Baseball America,,19,30,14,10,-5,-9,675652,209851,Arizona Diamondbacks,1,mlbam
draft_2019_dominic_fletcher_r2p75,2020-01-01,Baseball America,,20,30,,,,,666150,207887,Arizona Diamondbacks,1,mlbam
draft_2019_tommy_henry_r2p74,2020-01-01,Baseball America,,21,30,,,,,674072,207061,Arizona Diamondbacks,1,mlbam
ifa_666452,2020-01-01,Baseball America,,22,30,,7,,-15,666452,204480,Arizona Diamondbacks,1,mlbam
